# YYYYMMDD, RMM1, RMM2, Phase, Amplitude,RMM1_filt,RMM2_filt,Phase_filt,Amplitude_filt
20060405,0.914381631137772,0.8520939083410737,5,1.2498631109022054,0.3576547572576394,1.0219309405373198,6.0,1.0827094590038973
20060406,0.7911651974353069,0.695651602242294,5,1.0535053494572864,0.2291296115293362,0.8541241338675789,6.0,0.8843237048358629
20060407,0.7770289960286555,0.7215002145324639,5,1.060347405447711,0.21097518842477037,0.8670984934495918,6.0,0.8923958356432525
20060408,0.4893422387858397,0.6611379154114201,6,0.8225321694952094,-0.07563098219998166,0.7931139620380453,7.0,0.796711869026827
20060409,0.0492069003345501,0.5707030894923268,6,0.5728205088826875,-0.5087824167843567,0.6910154386514533,7.0,0.858115309316639
20060410,0.0427898569373229,0.4236385445295114,6,0.4257940679105327,-0.5107957067494437,0.5335244969211086,7.0,0.7386207706587905
20060411,0.1489737958737999,-0.0811060613358485,4,0.1696212989057182,-0.4031171097438375,0.023515206806922595,8.0,0.4038023886994695
20060412,0.1412642560365485,-0.4188631433474292,3,0.4420428971134459,-0.4085846066208879,-0.3150101917936174,1.0,0.5159193751948044
20060413,0.1273382496788308,-0.7541779535833008,3,0.764852544940764,-0.4225985447269728,-0.6487926070938058,2.0,0.7742876578022748
20060414,0.1749833049685424,-1.1330844550622927,3,1.1465162621269385,-0.3771713200603056,-1.023828680133413,2.0,1.0910927416767835
20060415,0.5828295465396564,-1.230262133544904,3,1.3613358136602742,0.02660693593014496,-1.1156995568012587,3.0,1.1160167696258492
20060416,0.9487535182214224,-1.401222655768275,3,1.692205120360952,0.3888969547852146,-1.2793600448652585,3.0,1.3371622810410295
20060417,0.9987734406338168,-1.1858059640308376,3,1.5503819432793382,0.43846356283890897,-1.0592807058013483,3.0,1.146440539068814
20060418,1.0980086379007712,-1.110896157250711,3,1.5619581431968987,0.5386956631593514,-0.9818754620669569,3.0,1.1199430523539549
20060419,1.3781952528193948,-0.6236269469025372,4,1.512723611171881,0.8182039365051954,-0.4950494066829059,4.0,0.9563114538526112
20060420,1.434325576968825,-0.3637894651197496,4,1.4797407325876606,0.8715865997508918,-0.2342533836771339,4.0,0.9025175059961484
20060421,1.3030299541158257,-0.0575011859276548,4,1.304298067048394,0.7362484075006386,0.06990058067346169,5.0,0.7395591989325216
20060422,1.0715210197098153,0.2840262184795509,5,1.1085252313158036,0.4996740702135858,0.40706885575031876,5.0,0.6444992085066399
20060423,0.8617127683569483,0.3452407983008706,5,0.9282995766242804,0.2835610282611142,0.4650047118226611,6.0,0.5446432215366097
20060424,0.8100761603239425,0.3980634554527106,5,0.902595091994264,0.22361903298734664,0.5128411816781292,6.0,0.5594743511004021
20060425,0.8130867443854614,0.3011257772391414,5,0.8670563924066448,0.21880845936177418,0.4100910422312483,6.0,0.4648137313016738
20060426,0.80167766572996,0.5784210138099978,5,0.9885635786064664,0.2000904808275059,0.6790451422542783,6.0,0.707911368560299
20060427,1.023764219046695,0.8623493891410763,5,1.3385587940588477,0.41304803223070574,0.9543069442514441,6.0,1.039860769899599
20060428,1.3735244932809485,1.1204652076015993,5,1.7725720902373423,0.7511421244891946,1.206719488719745,6.0,1.4214029744017649
20060429,1.385587206250316,1.1248565176719871,5,1.784700000412872,0.7480360678140486,1.2058163815265812,6.0,1.4189965132827358
20060430,1.1412774899239315,1.255457867897749,6,1.6966699051593483,0.48792944441109054,1.32848958847704,6.0,1.415259597888391
20060501,0.9792564118911888,1.207640852261282,6,1.554779581895891,0.3104622280769628,1.2705328489076808,6.0,1.3079145672466457
20060502,0.8627521180853155,1.2725672917987778,6,1.5374552772086654,0.1800186305439473,1.320236809897909,6.0,1.332453354362668
20060503,0.5992426189985299,1.1519898097391703,6,1.2985269493418716,-0.09333740342716323,1.1820095423318255,7.0,1.185689010256069
20060504,0.3838907756364967,1.1670196294516395,6,1.2285385395437267,-0.3154261950176816,1.177872278030693,7.0,1.219375572929254
20060505,0.1928457813094876,1.3543979060827305,6,1.3680581798191738,-0.5085947851305914,1.3440119156061934,7.0,1.437023550521515
20060506,0.0030605944379317,1.3069168255711443,6,1.306920409282551,-0.6971162840906345,1.2746227922541276,7.0,1.4528022494744577
20060507,-0.4159126571601945,1.1165362163195045,7,1.1914849813317532,-1.1076932310810819,1.0640222386952447,8.0,1.5359451873751508
20060508,-0.6658890817308957,0.8871650093442005,7,1.1092655331223047,-1.3477734935634218,0.8152026987834021,8.0,1.575134543477443
20060509,-0.7601208599966663,0.8179393595998092,7,1.116605802324445,-1.4332440546075258,0.7261956292659497,8.0,1.6067198299743453
20060510,-0.7855094023963072,0.575757485465821,8,0.973920789039298,-1.4486184389152776,0.4652889601839748,8.0,1.521508855720012
20060511,-0.9095941502844528,0.5777027500616777,8,1.077544423984701,-1.560238226014183,0.4477161762392535,8.0,1.623204576257159
20060512,-0.9003815320190733,0.7560191432165302,8,1.1756920719775523,-1.5365598107255098,0.6033426524606497,8.0,1.6507690353938271
20060513,-0.7128470767287893,0.7133784231257205,7,1.0084937924360864,-1.3333877961294078,0.5391043538441203,8.0,1.4382477252547718
20060514,-0.7388278608243095,0.4117589509307721,8,0.8458203364792285,-1.341675390336167,0.22089720982655592,8.0,1.359738368342551
20060515,-0.906177921223796,0.0206734945752662,8,0.9064137125460062,-1.488942276306731,-0.18253761154384096,1.0,1.5000896912523598
20060516,-1.0837706738494135,-0.2291499173201179,1,1.1077312661940295,-1.6425866573694288,-0.4408472077179761,1.0,1.7007166687960724
20060517,-1.288808769951833,-0.3911973750935074,1,1.346871720612177,-1.819700700040143,-0.60583741013211,1.0,1.917902397214772
20060518,-1.201242770024509,-0.550282893652182,1,1.3212855314360987,-1.702159517313485,-0.7622668332914703,1.0,1.865046312432236
20060519,-0.8407526228185609,-0.7440887966715276,1,1.1227346570353884,-1.3118006704624179,-0.9470766557004495,1.0,1.6179540138083026
20060520,-0.4803068008920056,-0.9396895562183456,2,1.0553251086982365,-0.9240303150645655,-1.128021119561523,2.0,1.4581713442991369
20060521,-0.210308836433157,-1.059454515945339,2,1.0801266953644102,-0.6299137037435629,-1.228913262191052,2.0,1.3809486160436912
20060522,0.0195070199782177,-1.09531560818388,3,1.0954892995185546,-0.3784737268956688,-1.2426772821226801,2.0,1.2990339446889403
20060523,0.395432205920876,-1.0243787190751807,3,1.0980520887342085,0.01335441785644137,-1.1506979451761459,3.0,1.150775434873759
20060524,0.8434172366773173,-0.8834818775365669,3,1.2214306624036992,0.4694356239193897,-0.9901792230727628,3.0,1.095821472142961
20060525,0.924467328765803,-0.6315780699109067,4,1.1196118525398726,0.5522602697384301,-0.7180042233034113,3.0,0.90582640180837
20060526,0.8900488907469848,-0.4385856148226613,4,0.9922420921576094,0.5170318763272734,-0.5041960395854331,4.0,0.7221742223813702
20060527,0.8418057884478214,-0.0624849752386796,4,0.8441216485761022,0.4690551835805868,-0.11026596994371612,4.0,0.4818416227054762
20060528,0.8142916576402769,0.3297813501919776,5,0.8785366484313525,0.44128242919211724,0.2954578372464911,5.0,0.5310607459642164
20060529,0.4731345155960392,0.4889875468783252,6,0.6804153811094962,0.10077337243732953,0.4655618606708439,6.0,0.4763434881508206
20060530,-0.0549519387445664,0.4116028966290698,7,0.415254933848145,-0.4256088130998605,0.39838887076005153,8.0,0.5829721726924374
20060531,-0.5321708585893393,0.3294795143427697,8,0.6259093968804607,-0.8993455728881081,0.3267005911042889,8.0,0.9568467670956156
20060601,-0.579729041218928,0.4880561237490909,8,0.757815637976418,-0.9449881742484739,0.4932700775109934,8.0,1.0659821850468072
20060602,-0.6087380896282271,0.45769400340695,8,0.7616074202099824,-0.9751534235404291,0.46999411902254506,8.0,1.0825057373327855
20060603,-0.8876131168789364,0.0347683398519469,8,0.8882938042740144,-1.255528311558303,0.056614381385387984,8.0,1.2568040934465854
20060604,-1.2698697135462909,-0.3084643738477783,1,1.3067973673509756,-1.6388395779363618,-0.27362611482535026,1.0,1.6615253271993926
20060605,-1.469320965852298,-0.5680784103067108,1,1.5753149465899603,-1.83745277174343,-0.5181628699864385,1.0,1.9091164050995413
20060606,-1.3595444637498626,-0.4945082145025447,1,1.446685702951196,-1.7269624493689097,-0.4312996646320377,1.0,1.780005253431004
20060607,-1.2189171889903352,-0.5365664452550724,1,1.3317892715402708,-1.5869717310971247,-0.46184614568679466,1.0,1.6528100730535111
20060608,-1.1013255743455324,-0.5168763877614869,1,1.2165850652267929,-1.4705987728843282,-0.43229727164632814,1.0,1.5328214774988478
20060609,-0.98537045972437,-0.6403139272829391,1,1.175141212097473,-1.3550886186772781,-0.5462040663697819,1.0,1.4610284208692106
20060610,-0.9977513413459717,-0.5702948489553159,1,1.1492362480807208,-1.3643038249962323,-0.4677923232843782,1.0,1.4422741017653844
20060611,-1.160932931173818,-0.2982541452788725,1,1.1986328903629602,-1.5228436925485378,-0.19071738708489594,1.0,1.5347397283159632
20060612,-1.0600174632753891,-0.3049791068717174,1,1.103018258270035,-1.4193487459598344,-0.19344814395935242,1.0,1.4324709585394997
20060613,-0.9193138360566544,-0.3037840660370953,1,0.9682059119542864,-1.2767983933539118,-0.19060986534181934,1.0,1.2909478138316657
20060614,-0.6605911425971042,-0.2395953987835162,1,0.7026995181412747,-1.0190833123016652,-0.12659215267176518,1.0,1.026915951054323
20060615,-0.3416487284951166,-0.3019261142844737,1,0.4559421368652506,-0.7029834640395565,-0.19019225093242026,1.0,0.7282574016292558
20060616,0.006218463937723,-0.2414008480167117,3,0.2414809282674975,-0.36030305412670677,-0.13138754096623792,1.0,0.3835113775811447
20060617,0.0521544538956175,-0.1609478438476354,3,0.1691871611569652,-0.3207702543900398,-0.053512086882577956,1.0,0.3252031665651173
20060618,0.1976057572215229,-0.4233390440758681,3,0.4671873088239462,-0.1848866023476992,-0.3172700801946406,2.0,0.3672102388474346
20060619,0.0650425778510631,-0.6193366836975309,3,0.6227426954264234,-0.32456034634190856,-0.5175396411378951,2.0,0.6108900871406581
20060620,0.151363658620617,-0.611242714734013,3,0.6297051797995827,-0.244599031108472,-0.5168199548255153,2.0,0.5717792858481767
20060621,0.453552980228632,-0.4834202768962576,3,0.6628766627274854,0.051364154448683585,-0.3987367101894501,3.0,0.4020313923251936
20060622,0.5565162904809517,-0.6835213658778042,3,0.8814260259273822,0.14984823322596164,-0.6075105394990159,3.0,0.625718425973958
20060623,0.6161639254299247,-0.9561755744416792,3,1.1375103129906512,0.2057054333480272,-0.8873034113536846,3.0,0.9108359177748678
20060624,0.8653104965964006,-0.7891175760873831,4,1.1710972651363918,0.4512584801692973,-0.7309657675688717,3.0,0.8590373503417962
20060625,1.2645846058551762,-0.5067833740443471,4,1.3623522355006668,0.8475240330292013,-0.4634791948810256,4.0,0.965976164638469
20060626,1.451311210016707,-0.2537689396388767,4,1.4733305477881051,1.0334907232599098,-0.22374033720794262,4.0,1.05743217917662
20060627,1.830024245805912,-0.1124846951744432,4,1.8334779919284503,1.4116155616615713,-0.09209669691997342,4.0,1.4146166602683157
20060628,1.7725070183732818,0.3722022811863607,5,1.8111641748618128,1.3545395118682872,0.3835179622711844,5.0,1.4077866729718036
20060629,1.7556254317057622,0.5293894404445791,5,1.833704947941808,1.3373689299467841,0.5324359686048726,5.0,1.4394595219912285
20060630,1.4465105380912315,0.8180645045464547,5,1.6618129468769405,1.0299693973915145,0.8089636195080312,5.0,1.3096790054248308
20060701,1.153970189086473,1.1296869148584063,5,1.6148807147596302,0.7410840053478129,1.1055738991457877,6.0,1.330976765182164
20060702,0.8355504025812608,1.177580514030334,6,1.4438976218131436,0.4247838663086461,1.1421245240190818,6.0,1.2185605284276757
20060703,0.5058650692358961,1.2516848719330564,6,1.3500424018893296,0.09731678895770085,1.2058019690024204,6.0,1.2097226731210553
20060704,0.3087973357433423,1.4262042417164893,6,1.4592512921537169,-0.0977058812548332,1.3669589960434358,7.0,1.3704464003002312
20060705,0.1570594271478424,1.5525522637903606,6,1.5604762719940928,-0.2469859887794442,1.4773811685420666,7.0,1.4978842397916077
20060706,0.2989861532834145,1.705347372636853,6,1.7313585362987736,-0.10518789320343191,1.6120947161587775,7.0,1.6155227843467967
20060707,0.2703464492741415,1.7965065050814677,6,1.8167341097241403,-0.1327133260041392,1.685649543801713,7.0,1.6908658170943085
20060708,0.137757432933024,1.5132476656936205,6,1.5195050536459191,-0.26030303953090694,1.3864121977885844,7.0,1.4106368967831522
20060709,0.0728864650501031,1.332014679860168,6,1.3340073253736224,-0.31816046739285164,1.1920880911604408,7.0,1.2338152617382316
20060710,-0.0112334026759534,1.241496840167264,7,1.241547660575695,-0.39384044221064674,1.088007838945201,7.0,1.1570960856933552
20060711,-0.0661398991249176,1.27998680817804,7,1.281694470365719,-0.4405670644409393,1.113742343910548,7.0,1.1977150524600868
20060712,-0.3332506783706659,1.4408327012095643,7,1.478869462633318,-0.697515333324578,1.2613005207950587,7.0,1.4413211453318735
20060713,-0.4407941803554502,1.3863196416787664,7,1.454710163001406,-0.7947635605157435,1.1943365853035672,7.0,1.4346041252269726
20060714,-0.3645737387659897,1.3633521120553391,7,1.411255821048603,-0.7070784434987327,1.1578301000307478,7.0,1.356661514821513
20060715,-0.1214135353714394,1.3990249466063764,7,1.40428346419032,-0.45295026424733065,1.1794622164135038,7.0,1.2634457098857796
20060716,0.010696975662582,1.3885442329473925,6,1.3885854356645786,-0.31169069123446697,1.1552181240914685,7.0,1.196528311922301
20060717,-0.2059012307052978,1.379341970916213,7,1.3946252505734216,-0.517746740618227,1.1316356476569394,7.0,1.2444520587265455
20060718,-0.3818514280024635,1.219030914172902,7,1.2774376238301195,-0.6803656628306987,0.9585965622592043,7.0,1.1755019371886293
20060719,-0.4667635706574839,1.076299509950869,7,1.1731533855440237,-0.7540074838844746,0.8037906751319813,7.0,1.1020919812714918
20060720,-0.6770456253419023,1.0109176611006263,7,1.216694413696294,-0.9515929075250963,0.7279322198223162,8.0,1.1980878007506428
20060721,-0.6015768320584111,1.1231023693105064,7,1.274069706421241,-0.8640106393134568,0.8297034842173749,8.0,1.197882405150564
20060722,-0.5716982081462468,1.197021330708531,7,1.3265364327333236,-0.8208740026833168,0.8930497576931022,7.0,1.21300123577721
20060723,-0.5670512288204974,1.273802473486595,7,1.394316978870803,-0.8008172484787945,0.9594033192542103,7.0,1.2497051630113174
20060724,-0.7020109323739768,0.923524247937761,7,1.160050165165967,-0.9172586400658983,0.6038677079095529,8.0,1.0981892466380638
20060725,-0.972212932085498,0.3799181416738768,8,1.0438083060060468,-1.1653943764167742,0.060557196217600306,8.0,1.1669666775866303
20060726,-1.0083500672937546,0.1459229668990538,8,1.018853949533466,-1.1795772729756941,-0.17108727015132116,1.0,1.1919200463657813
20060727,-0.7176226075029921,0.19933825826212,8,0.7447938963272787,-0.8683541601638425,-0.11672078501868052,1.0,0.8761636200671821
20060728,-0.3659266092336741,0.17185433654901,8,0.4042724283647778,-0.4997646727487963,-0.140964109160989,1.0,0.5192644877124399
20060729,-0.2787776921619385,-0.2565226298380446,1,0.3788414724738607,-0.3985114752816894,-0.5613081523143422,2.0,0.6883881447161401
20060730,-0.4733968728476112,-0.4314616642499304,1,0.6405183580032793,-0.5783143712192519,-0.7246913802387049,2.0,0.9271596995938716
20060731,-0.4971365116626123,-0.651503238626337,2,0.819512770595234,-0.586930185159302,-0.930702203031452,2.0,1.1003152425458491
20060801,-0.3484676161783486,-0.6305169681998102,2,0.7204035859939214,-0.4242910450897678,-0.8966267466305575,2.0,0.9919487959147212
20060802,-0.0749910860469494,-0.7201532792734983,2,0.7240472419910693,-0.13987220490807448,-0.9722475706476381,2.0,0.982257385992124
20060803,-0.0017052786769728,-0.5589718531831522,2,0.5589744543593863,-0.058952339956308344,-0.7993072632112568,2.0,0.8014783087573821
20060804,0.0476280042662466,-0.2434821015202212,3,0.2480966758162812,-0.0034229137366801055,-0.4759913973503048,2.0,0.4760037044918291
20060805,0.335723820574196,0.0890144750721239,5,0.3473241432340987,0.2883504457000564,-0.13822410626245688,4.0,0.3197684835744075
20060806,0.6992082280921526,0.4199602540872124,5,0.8156339627827937,0.6500859699737938,0.194731486597,5.0,0.6786251691685521
20060807,1.0505176572449753,0.6248062066102156,5,1.2222807140759928,0.9930511428190295,0.39912657981068744,5.0,1.0702581926645354
20060808,1.0435813228543738,0.6030692726639868,5,1.2053026694743336,0.977774879545786,0.37589438979667134,5.0,1.0475401220723664
20060809,1.0607699115022635,0.5373382974539527,5,1.189102708372676,0.9873651672301051,0.3050097115967222,5.0,1.0334025825532127
20060810,1.2016619703491795,0.6585847985919732,5,1.3703012179516962,1.1194205784577493,0.4172774798852477,5.0,1.1946643573381042
20060811,1.0052009938708537,0.7578477665651752,5,1.258873415148154,0.9156440791111566,0.5039402335238791,5.0,1.0451601975656266
20060812,0.8043709263987713,0.8970351008612175,6,1.20485873006453,0.7095691147938223,0.6262099048538922,5.0,0.9463758099224692
20060813,0.7517139111664599,1.086194839958824,6,1.320943993738702,0.6555047298562875,0.7960658358389675,6.0,1.0312164010788225
